x, y
0.248137, 0.485591
0.248137, 0.692126
0.248141, 0.353887
0.248140, 0.590353
0.248140, 0.590353
0.248139, 0.350248
0.751857, 0.467723
0.382792, 0.751855
0.723769, 0.248150
0.248150, 0.402378
0.248150, 0.402378
0.751845, 0.282326
0.751843, 0.300741
0.662647, 0.248157
0.477777, 0.248159
0.751839, 0.744530
0.248162, 0.567711
0.248164, 0.683568
0.654808, 0.248163
0.551747, 0.248169
0.268576, 0.751829
0.248171, 0.304262
0.718291, 0.248173
0.370573, 0.751826
0.330886, 0.248183
0.248190, 0.666859
0.248190, 0.572785
0.248190, 0.372226
0.248190, 0.372226
0.751810, 0.625270
0.335945, 0.751808
0.751804, 0.342834
0.751801, 0.375431
0.473936, 0.248201
0.248201, 0.431638
0.751800, 0.627382
0.751795, 0.295966
0.331695, 0.751792
0.664386, 0.751789
0.588012, 0.751788
0.658578, 0.751786
0.248223, 0.721481
0.248223, 0.386186
0.387619, 0.751775
0.322473, 0.751773
0.248232, 0.533184
0.248232, 0.364559
0.751762, 0.436485
0.751761, 0.529317
0.248239, 0.554915
0.527112, 0.751757
0.248248, 0.263757
0.248249, 0.650995
0.248252, 0.623008
0.287581, 0.751748
0.751746, 0.537869
0.248257, 0.531651
0.248257, 0.531651
0.248260, 0.613939
0.248260, 0.613939
0.589424, 0.751741
0.391580, 0.751740
0.751737, 0.273898
0.580955, 0.751735
0.248264, 0.267760
0.248264, 0.267760
0.529056, 0.248266
0.596438, 0.751732
0.751730, 0.515509
0.271784, 0.751721
0.248280, 0.431230
0.248280, 0.431230
0.248284, 0.666258
0.369762, 0.751715
0.369762, 0.751715
0.751711, 0.488711
0.309347, 0.751710
0.751711, 0.375261
0.383367, 0.248292
0.427461, 0.751709
0.248296, 0.664935
0.709115, 0.751702
0.709115, 0.751702
0.319146, 0.751701
0.248305, 0.280236
0.700215, 0.248307
0.249764, 0.248311
0.751680, 0.461473
0.751678, 0.651065
0.248324, 0.369464
0.751673, 0.513450
0.751673, 0.400873
0.323860, 0.751670
0.323860, 0.751670
0.248332, 0.558608
0.738670, 0.248333
0.248332, 0.708079
0.612454, 0.751661
0.248345, 0.429169
0.248346, 0.491613
0.248346, 0.491613
0.248347, 0.316157
0.248348, 0.631974
0.676987, 0.248354
0.676987, 0.248354
0.751636, 0.291024
0.751636, 0.735929
0.649258, 0.248372
0.674334, 0.248373
0.617954, 0.751624
0.248376, 0.375570
0.688820, 0.248380
0.628691, 0.751618
0.751615, 0.629566
0.248396, 0.449569
0.248400, 0.267963
0.596470, 0.751599
0.596470, 0.751599
0.248406, 0.580958
0.502155, 0.248405
0.638799, 0.751592
0.385400, 0.751593
0.385400, 0.751593
0.739933, 0.248416
0.751575, 0.293684
0.719811, 0.248425
0.248427, 0.476990
0.248427, 0.476990
0.248427, 0.599411
0.248434, 0.648962
0.751559, 0.411943
0.248443, 0.322032
0.248444, 0.280996
0.248445, 0.669154
0.248448, 0.667875
0.458617, 0.248463
0.751538, 0.422400
0.751538, 0.422400
0.338199, 0.248465
0.248468, 0.634892
0.751527, 0.367340
0.751525, 0.397667
0.751517, 0.571878
0.377252, 0.248490
0.751507, 0.550761
0.751507, 0.550761
0.248497, 0.638886
0.360479, 0.751502
0.609765, 0.248498
0.478770, 0.751500
0.248498, 0.562683
0.553367, 0.248502
0.248503, 0.624049
0.324456, 0.751498
0.344794, 0.248504
0.321991, 0.248512
0.248514, 0.606319
0.248514, 0.606319
0.248524, 0.672411
0.751469, 0.485991
0.248531, 0.375320
0.489235, 0.751465
0.455091, 0.248535
0.248539, 0.618914
0.248544, 0.491629
0.751453, 0.610938
0.249873, 0.751455
0.248546, 0.545067
0.584865, 0.751449
0.248555, 0.609280
0.751439, 0.406778
0.751434, 0.474354
0.751432, 0.514248
0.751432, 0.580522
0.296937, 0.751432
0.751431, 0.499842
0.557563, 0.751431
0.557563, 0.751431
0.248572, 0.251416
0.248572, 0.251416
0.248573, 0.415677
0.361236, 0.751425
0.248576, 0.735221
0.248579, 0.444845
0.248586, 0.560649
0.248590, 0.550459
0.248590, 0.550459
0.248590, 0.340272
0.493617, 0.751406
0.751401, 0.603271
0.671286, 0.751400
0.751394, 0.536642
0.371484, 0.751391
0.248608, 0.552236
0.751386, 0.484522
0.248618, 0.534564
0.751382, 0.367775
0.547989, 0.248623
0.751378, 0.337558
0.248626, 0.586558
0.284555, 0.248626
0.248632, 0.547344
0.751366, 0.421883
0.248634, 0.348085
0.248636, 0.285834
0.592326, 0.751365
0.751362, 0.324576
0.751351, 0.534669
0.751351, 0.582825
0.751345, 0.398208
0.248655, 0.679435
0.361139, 0.751344
0.751344, 0.695943
0.574466, 0.248658
0.696764, 0.248661
0.702309, 0.751337
0.751333, 0.249760
0.751333, 0.600161
0.479665, 0.751331
0.751330, 0.395113
0.751330, 0.395113
0.364727, 0.751327
0.457015, 0.751326
0.457015, 0.751326
0.457015, 0.751326
0.743274, 0.248676
0.248679, 0.556259
0.248685, 0.254117
0.248685, 0.526627
0.745386, 0.248698
0.751303, 0.485142
0.248707, 0.452631
0.447777, 0.751287
0.447777, 0.751287
0.654753, 0.248715
0.751283, 0.554020
0.751283, 0.551037
0.751283, 0.551037
0.751280, 0.534777
0.338916, 0.751278
0.661013, 0.248723
0.518702, 0.751267
0.486129, 0.751267
0.248732, 0.484679
0.508470, 0.751266
0.590766, 0.751260
0.602727, 0.751258
0.602727, 0.751258
0.248746, 0.446113
0.526850, 0.248747
0.751250, 0.312628
0.751246, 0.499226
0.751247, 0.657163
0.751244, 0.587345
0.751241, 0.568718
0.751241, 0.568718
0.248761, 0.555679
0.248762, 0.733909
0.248766, 0.583642
0.248766, 0.583642
0.316473, 0.751232
0.373513, 0.751220
0.514946, 0.751222
0.751218, 0.566928
0.751213, 0.293910
0.248788, 0.723622
0.248788, 0.670085
0.751206, 0.317948
0.248796, 0.421831
0.248796, 0.365437
0.535432, 0.248797
0.751199, 0.262202
0.248803, 0.520329
0.248805, 0.708407
0.751192, 0.564936
0.248810, 0.533220
0.751189, 0.290746
0.248811, 0.381775
0.751190, 0.687415
0.371598, 0.248814
0.751183, 0.287175
0.751171, 0.624118
0.251950, 0.248830
0.275773, 0.751167
0.309463, 0.751160
0.267219, 0.751157
0.248848, 0.474250
0.751152, 0.438345
0.692124, 0.248850
0.545941, 0.751146
0.751133, 0.651159
0.309226, 0.751128
0.443336, 0.751124
0.351264, 0.751121
0.751120, 0.520797
0.751119, 0.653944
0.751121, 0.385340
0.278291, 0.751117
0.751116, 0.551852
0.248884, 0.615430
0.259010, 0.751112
0.248888, 0.619973
0.248893, 0.522917
0.292562, 0.751108
0.751105, 0.282084
0.248898, 0.597315
0.751096, 0.260080
0.751096, 0.260080
0.662866, 0.248906
0.751094, 0.462262
0.640818, 0.751089
0.650188, 0.248923
0.751068, 0.495197
0.248935, 0.645499
0.248936, 0.297365
0.248936, 0.297365
0.563554, 0.248941
0.567286, 0.248940
0.751058, 0.339634
0.348164, 0.751051
0.751045, 0.592986
0.248958, 0.440724
0.336588, 0.248960
0.359044, 0.751039
0.603607, 0.248961
0.552618, 0.248961
0.388365, 0.248966
0.388365, 0.248966
0.388365, 0.248966
0.751033, 0.345670
0.497936, 0.248967
0.751032, 0.633702
0.248973, 0.410712
0.248977, 0.261927
0.751024, 0.309978
0.719901, 0.248977
0.248979, 0.525484
0.744894, 0.751021
0.751018, 0.670512
0.365803, 0.751013
0.365803, 0.751013
0.248994, 0.601745
0.751006, 0.382937
0.248998, 0.674162
0.248998, 0.674162
0.474579, 0.750999
0.249007, 0.728376
0.419450, 0.249010
0.750990, 0.366711
0.249012, 0.371947
0.249012, 0.371947
0.249012, 0.371947
0.249020, 0.463645
0.594549, 0.750974
0.353764, 0.750971
0.719024, 0.750967
0.249031, 0.384719
0.639708, 0.750961
0.750957, 0.594392
0.750957, 0.594392
0.328562, 0.750950
0.733176, 0.249051
0.750946, 0.685880
0.692512, 0.750947
0.750939, 0.378727
0.249060, 0.337491
0.249063, 0.415244
0.249066, 0.318149
0.249066, 0.318149
0.309962, 0.750935
0.249073, 0.453928
0.249080, 0.668635
0.750910, 0.501487
0.249093, 0.610027
0.750905, 0.339891
0.249099, 0.366901
0.750898, 0.531196
0.643768, 0.249103
0.643768, 0.249103
0.750895, 0.714422
0.249106, 0.572738
0.249108, 0.561953
0.728728, 0.249110
0.750885, 0.582552
0.249119, 0.592088
0.249119, 0.592088
0.249122, 0.625952
0.590224, 0.750879
0.688856, 0.750877
0.249123, 0.541751
0.385230, 0.750878
0.619886, 0.249123
0.294002, 0.750873
0.249126, 0.642239
0.453212, 0.750872
0.336313, 0.750870
0.750871, 0.449733
0.260408, 0.750867
0.750865, 0.263653
0.334880, 0.249133
0.249134, 0.557223
0.750865, 0.710141
0.366860, 0.750863
0.249137, 0.252691
0.711657, 0.249139
0.249140, 0.489247
0.249144, 0.353350
0.453289, 0.249144
0.249145, 0.495458
0.750845, 0.555840
0.643752, 0.750839
0.747805, 0.249160
0.750832, 0.270804
0.649834, 0.750833
0.321158, 0.249175
0.750824, 0.517979
0.750825, 0.295058
0.260226, 0.750818
0.750816, 0.446719
0.750814, 0.561692
0.750814, 0.561692
0.750811, 0.376924
0.750807, 0.468390
0.750805, 0.348583
0.278868, 0.249195
0.249194, 0.655256
0.249198, 0.272450
0.249200, 0.674878
0.541946, 0.249204
0.249206, 0.716344
0.595701, 0.750790
0.688864, 0.750788
0.249212, 0.644439
0.750781, 0.366118
0.249219, 0.688296
0.249220, 0.613969
0.389677, 0.750781
0.727514, 0.249220
0.649601, 0.249223
0.249226, 0.718496
0.750773, 0.580712
0.750768, 0.526320
0.249237, 0.343246
0.249237, 0.343246
0.570775, 0.750763
0.249238, 0.694160
0.443731, 0.249239
0.723286, 0.750762
0.562328, 0.249237
0.437834, 0.750759
0.519638, 0.249249
0.249250, 0.700132
0.265709, 0.750745
0.748490, 0.750741
0.750741, 0.682777
0.750737, 0.613722
0.287286, 0.249262
0.628230, 0.750736
0.628230, 0.750736
0.654058, 0.249265
0.750734, 0.693601
0.695179, 0.249267
0.695179, 0.249267
0.601637, 0.249271
0.750730, 0.514677
0.750730, 0.514677
0.249271, 0.427480
0.750724, 0.672753
0.249280, 0.671225
0.750719, 0.614502
0.750718, 0.549450
0.653792, 0.750717
0.750709, 0.588742
0.750709, 0.588742
0.750708, 0.296390
0.317679, 0.249290
0.249296, 0.662836
0.750704, 0.259467
0.701873, 0.750699
0.697896, 0.750699
0.638729, 0.750695
0.750691, 0.666939
0.447392, 0.750686
0.627365, 0.249314
0.358317, 0.249317
0.358317, 0.249317
0.750682, 0.428225
0.485343, 0.249321
0.268563, 0.750676
0.560206, 0.750678
0.249326, 0.607625
0.656307, 0.750671
0.249329, 0.631499
0.249341, 0.582906
0.750658, 0.306813
0.469985, 0.249343
0.547443, 0.249344
0.491985, 0.249350
0.249351, 0.571806
0.249351, 0.571806
0.750648, 0.256196
0.249355, 0.434458
0.682412, 0.249356
0.750640, 0.600572
0.249361, 0.409831
0.249366, 0.532022
0.249372, 0.580398
0.442383, 0.750628
0.379169, 0.249384
0.750612, 0.511440
0.582692, 0.249399
0.582692, 0.249399
0.750598, 0.699789
0.249404, 0.701323
0.432860, 0.750594
0.395242, 0.249416
0.664128, 0.249419
0.534597, 0.750579
0.391318, 0.249425
0.249429, 0.469792
0.750570, 0.694895
0.651020, 0.750567
0.624406, 0.750561
0.256613, 0.249440
0.634897, 0.750560
0.555148, 0.750559
0.750557, 0.673219
0.750555, 0.336538
0.750553, 0.570947
0.249449, 0.541209
0.550799, 0.249448
0.750552, 0.361996
0.249452, 0.634608
0.580822, 0.750538
0.616752, 0.750538
0.750538, 0.291138
0.725506, 0.750531
0.262645, 0.750530
0.750528, 0.375318
0.750528, 0.375318
0.478414, 0.750521
0.473702, 0.249479
0.552376, 0.249477
0.750519, 0.749067
0.587750, 0.750520
0.750518, 0.539846
0.583140, 0.249485
0.284921, 0.750516
0.750512, 0.617999
0.249498, 0.639214
0.656124, 0.249506
0.704920, 0.750495
0.344880, 0.750485
0.712332, 0.249515
0.249521, 0.321236
0.249521, 0.321236
0.249520, 0.665670
0.249521, 0.625807
0.566586, 0.750472
0.750472, 0.546292
0.249529, 0.347756
0.750470, 0.559452
0.750465, 0.404384
0.750467, 0.619952
0.750467, 0.619952
0.750463, 0.391154
0.750463, 0.391154
0.750462, 0.551760
0.299444, 0.750459
0.286250, 0.750456
0.249542, 0.632342
0.750447, 0.329021
0.587607, 0.750448
0.249555, 0.698665
0.664729, 0.249555
0.750444, 0.359688
0.750443, 0.564455
0.612161, 0.249559
0.440103, 0.750440
0.260353, 0.750437
0.750436, 0.475512
0.750434, 0.405090
0.750431, 0.383154
0.750431, 0.383154
0.249573, 0.703949
0.351537, 0.249574
0.249576, 0.588435
0.460694, 0.750423
0.348972, 0.249582
0.390569, 0.249588
0.249599, 0.611449
0.249599, 0.611449
0.521827, 0.750401
0.750396, 0.618976
0.750396, 0.618976
0.750393, 0.685816
0.643625, 0.249610
0.492969, 0.750391
0.590418, 0.249610
0.750387, 0.260413
0.390041, 0.750383
0.390041, 0.750383
0.390041, 0.750383
0.249618, 0.645109
0.750374, 0.488993
0.750375, 0.657872
0.249626, 0.672123
0.249626, 0.637773
0.750371, 0.291305
0.249628, 0.535476
0.750368, 0.436185
0.274078, 0.750366
0.486703, 0.249640
0.249641, 0.464304
0.391373, 0.249643
0.436784, 0.750355
0.249644, 0.497318
0.750356, 0.320219
0.625396, 0.249649
0.750345, 0.466567
0.266075, 0.750345
0.750337, 0.438217
0.750332, 0.440871
0.750332, 0.440871
0.662946, 0.750333
0.249666, 0.605303
0.249670, 0.506852
0.249670, 0.506852
0.750324, 0.411210
0.249682, 0.639110
0.750317, 0.423921
0.249682, 0.499398
0.750316, 0.709896
0.679310, 0.750307
0.249693, 0.728204
0.510566, 0.750306
0.750301, 0.356407
0.750301, 0.356407
0.556670, 0.750299
0.626831, 0.249703
0.750296, 0.549287
0.750295, 0.554022
0.517178, 0.750295
0.750290, 0.625553
0.249711, 0.683323
0.249711, 0.683323
0.249712, 0.330572
0.541781, 0.750272
0.750273, 0.277831
0.632085, 0.249731
0.249731, 0.734770
0.249740, 0.321747
0.450656, 0.249740
0.750260, 0.269160
0.249738, 0.265059
0.706655, 0.249743
0.249746, 0.743967
0.532855, 0.750252
0.675847, 0.249752
0.750242, 0.538848
0.289327, 0.249763
0.726656, 0.249766
0.249770, 0.633101
0.527459, 0.750227
0.365997, 0.249780
0.538952, 0.249781
0.750219, 0.569892
0.750216, 0.661040
0.750211, 0.292873
0.726042, 0.249793
0.750209, 0.492497
0.643994, 0.249794
0.643994, 0.249794
0.537267, 0.750206
0.537267, 0.750206
0.750201, 0.680950
0.582276, 0.750193
0.249809, 0.606216
0.667746, 0.750190
0.459014, 0.750186
0.389259, 0.750185
0.581356, 0.249822
0.361042, 0.750173
0.750169, 0.274183
0.249830, 0.662654
0.533639, 0.750166
0.735140, 0.750168
0.257082, 0.750162
0.627282, 0.249855
0.581612, 0.249858
0.477935, 0.750141
0.540670, 0.750138
0.750135, 0.665868
0.502004, 0.750134
0.749276, 0.249870
0.749276, 0.249870
0.249871, 0.530186
0.249874, 0.374587
0.249882, 0.683432
0.249885, 0.586941
0.750114, 0.473189
0.750108, 0.257145
0.660335, 0.750108
0.249893, 0.654740
0.727844, 0.249893
0.249902, 0.537888
0.249904, 0.596179
0.249906, 0.440991
0.249913, 0.733955
0.249913, 0.589317
0.249912, 0.597542
0.249915, 0.343658
0.249915, 0.561945
0.568111, 0.750084
0.546414, 0.750081
0.750084, 0.460020
0.527703, 0.249928
0.249932, 0.266045
0.750069, 0.650094
0.249935, 0.643066
0.457983, 0.750065
0.457983, 0.750065
0.249938, 0.494676
0.750060, 0.448874
0.636460, 0.750060
0.249942, 0.287519
0.750053, 0.512780
0.750049, 0.683408
0.249949, 0.415155
0.249955, 0.594069
0.485318, 0.249954
0.575017, 0.750038
0.651919, 0.249965
0.249967, 0.335810
0.617587, 0.249966
0.369268, 0.249968
0.656675, 0.750030
0.750030, 0.704669
0.750030, 0.704669
0.388138, 0.750027
0.599526, 0.249977
0.249980, 0.373205
0.650911, 0.750019
0.249982, 0.380832
0.249982, 0.380832
0.725354, 0.249982
0.604902, 0.750017
0.249989, 0.270944
0.249986, 0.620085
0.576506, 0.750007
0.750007, 0.485563
0.249998, 0.538622
0.750002, 0.320685
0.732879, 0.250007
0.749992, 0.429429
0.250009, 0.577191
0.295398, 0.250011
0.749988, 0.312182
0.310969, 0.749986
0.250014, 0.593218
0.749979, 0.528225
0.749976, 0.647997
0.749972, 0.261336
0.749966, 0.374288
0.520321, 0.749959
0.749957, 0.505691
0.463572, 0.749954
0.749954, 0.255604
0.250046, 0.617495
0.250046, 0.617495
0.250048, 0.417620
0.635910, 0.250057
0.363375, 0.250057
0.250054, 0.572408
0.250054, 0.572408
0.749942, 0.739124
0.250056, 0.350209
0.250060, 0.579689
0.749935, 0.319372
0.749931, 0.421281
0.250067, 0.637241
0.749932, 0.605198
0.506541, 0.749925
0.749925, 0.489299
0.531721, 0.250076
0.250077, 0.622676
0.250078, 0.744569
0.749916, 0.573911
0.722019, 0.749913
0.250087, 0.377855
0.250087, 0.457292
0.505989, 0.250090
0.505989, 0.250090
0.250089, 0.444714
0.438216, 0.250098
0.749903, 0.379729
0.250102, 0.556428
0.507037, 0.749897
0.749896, 0.666243
0.607319, 0.250102
0.749891, 0.456377
0.749891, 0.456377
0.250109, 0.559789
0.749885, 0.592479
0.295044, 0.749884
0.724989, 0.250118
0.250122, 0.371411
0.250121, 0.665780
0.250121, 0.723244
0.312319, 0.749880
0.749878, 0.459615
0.250124, 0.331797
0.749877, 0.587935
0.749867, 0.514177
0.749864, 0.369244
0.250134, 0.402408
0.749865, 0.584925
0.478632, 0.250138
0.250139, 0.588390
0.357992, 0.250139
0.250142, 0.580026
0.250147, 0.327803
0.708854, 0.250153
0.250157, 0.659358
0.749842, 0.415933
0.733826, 0.250160
0.749838, 0.321011
0.383104, 0.250162
0.671921, 0.250168
0.304183, 0.749831
0.250176, 0.685094
0.250176, 0.685094
0.250176, 0.685094
0.250177, 0.522264
0.749820, 0.649565
0.273754, 0.250184
0.749816, 0.461009
0.577587, 0.250187
0.577587, 0.250187
0.749808, 0.533254
0.277220, 0.749807
0.465039, 0.749805
0.250197, 0.347331
0.250200, 0.504162
0.749796, 0.718872
0.540117, 0.250206
0.749788, 0.631610
0.250212, 0.398181
0.250212, 0.398181
0.250212, 0.398181
0.488114, 0.749786
0.250218, 0.365846
0.250219, 0.353795
0.250218, 0.462825
0.715826, 0.250228
0.749771, 0.375664
0.254163, 0.250233
0.590741, 0.749767
0.590741, 0.749767
0.598533, 0.250237
0.598533, 0.250237
0.633144, 0.749762
0.749760, 0.732387
0.250244, 0.713559
0.728611, 0.250246
0.250246, 0.624316
0.648979, 0.749750
0.250251, 0.574126
0.500956, 0.250253
0.250256, 0.581229
0.250255, 0.620173
0.705794, 0.749742
0.250260, 0.732530
0.749735, 0.636941
0.438309, 0.250266
0.250268, 0.651746
0.250267, 0.347413
0.378176, 0.749731
0.354231, 0.749729
0.749726, 0.606360
0.749727, 0.348128
0.725423, 0.250275
0.250277, 0.583319
0.732895, 0.250277
0.250279, 0.515452
0.749719, 0.501262
0.343287, 0.250282
0.340048, 0.749719
0.513307, 0.250291
0.250295, 0.454247
0.355484, 0.250295
0.731537, 0.250299
0.303524, 0.749701
0.250299, 0.570804
0.250307, 0.737772
0.608130, 0.749691
0.696019, 0.250310
0.749686, 0.291810
0.250316, 0.695754
0.250316, 0.695754
0.250316, 0.695754
0.250317, 0.539311
0.749681, 0.418890
0.749683, 0.534953
0.749679, 0.412188
0.749676, 0.393476
0.250324, 0.403771
0.749670, 0.718298
0.749667, 0.435431
0.749663, 0.676631
0.250344, 0.294799
0.572124, 0.250345
0.572124, 0.250345
0.650370, 0.749651
0.250351, 0.584955
0.749644, 0.613899
0.250356, 0.341980
0.250357, 0.511697
0.250357, 0.511697
0.250361, 0.686575
0.373286, 0.749637
0.352538, 0.250365
0.412784, 0.749625
0.301824, 0.749623
0.556700, 0.749621
0.250392, 0.550749
0.574075, 0.749607
0.250394, 0.352326
0.250394, 0.352326
0.749600, 0.493493
0.708529, 0.250401
0.318095, 0.749592
0.749588, 0.342478
0.350635, 0.749584
0.250417, 0.289814
0.374876, 0.250417
0.738130, 0.250420
0.250426, 0.251046
0.372154, 0.749575
0.293978, 0.749564
0.731804, 0.250435
0.381778, 0.749559
0.266738, 0.250448
0.266738, 0.250448
0.749551, 0.281035
0.250455, 0.432440
0.735268, 0.250457
0.735268, 0.250457
0.250462, 0.319319
0.749537, 0.366581
0.749537, 0.480982
0.749537, 0.480982
0.749537, 0.480982
0.749538, 0.359683
0.250466, 0.376176
0.251540, 0.749534
0.255470, 0.250468
0.250470, 0.356110
0.372570, 0.250469
0.628932, 0.250473
0.749524, 0.550597
0.250475, 0.260127
0.250475, 0.260127
0.250485, 0.255315
0.250485, 0.255315
0.343623, 0.749510
0.749503, 0.428610
0.749502, 0.533553
0.749502, 0.467214
0.749496, 0.317507
0.749496, 0.317507
0.749493, 0.721627
0.749491, 0.635078
0.749490, 0.620325
0.749486, 0.491631
0.498113, 0.250514
0.250519, 0.582888
0.564545, 0.749481
0.749475, 0.359466
0.749475, 0.359466
0.318044, 0.749468
0.749460, 0.250688
0.250545, 0.436516
0.334133, 0.749454
0.250546, 0.288726
0.584438, 0.749454
0.349839, 0.250545
0.478051, 0.749453
0.250549, 0.678550
0.749447, 0.611150
0.250558, 0.701311
0.250558, 0.701311
0.742364, 0.250561
0.641156, 0.250564
0.304154, 0.749433
0.726113, 0.250568
0.250584, 0.644504
0.250584, 0.644504
0.295702, 0.250587
0.749413, 0.737759
0.250590, 0.440240
0.250590, 0.440240
0.250595, 0.521543
0.522924, 0.749406
0.635160, 0.250594
0.250597, 0.252302
0.350484, 0.749400
0.282301, 0.749400
0.358229, 0.250603
0.358229, 0.250603
0.250602, 0.630113
0.250606, 0.684282
0.749392, 0.314160
0.342535, 0.749393
0.641102, 0.250612
0.749384, 0.476005
0.749382, 0.538382
0.250616, 0.637230
0.749380, 0.552423
0.250624, 0.730010
0.749373, 0.386529
0.250629, 0.728489
0.749367, 0.486132
0.488662, 0.749367
0.749366, 0.370947
0.690835, 0.749366
0.669614, 0.749366
0.499548, 0.250635
0.250637, 0.394122
0.250639, 0.716948
0.749361, 0.739936
0.250644, 0.675905
0.250645, 0.646558
0.250648, 0.541015
0.749352, 0.652266
0.749344, 0.290705
0.475112, 0.749346
0.599072, 0.250659
0.673750, 0.250668
0.688402, 0.250669
0.749329, 0.744483
0.749324, 0.321108
0.749322, 0.426340
0.250678, 0.409102
0.696473, 0.250681
0.749314, 0.411381
0.704758, 0.749313
0.749311, 0.597029
0.490732, 0.749307
0.428988, 0.250701
0.250707, 0.531550
0.485544, 0.250707
0.738281, 0.749292
0.623952, 0.250709
0.623952, 0.250709
0.250710, 0.499752
0.250710, 0.499752
0.250721, 0.693459
0.406023, 0.749277
0.749279, 0.490164
0.250726, 0.568746
0.738634, 0.749269
0.361726, 0.250738
0.490806, 0.749249
0.455685, 0.749247
0.250755, 0.656129
0.250755, 0.656129
0.250759, 0.399147
0.250759, 0.399147
0.250762, 0.285855
0.250765, 0.623325
0.685097, 0.749236
0.250773, 0.433508
0.671785, 0.250774
0.646552, 0.250777
0.250777, 0.388757
0.367191, 0.250782
0.520082, 0.250786
0.611297, 0.749209
0.389977, 0.250791
0.320301, 0.749207
0.250796, 0.436377
0.317126, 0.250796
0.317126, 0.250796
0.275264, 0.749202
0.536926, 0.749201
0.470800, 0.749196
0.250806, 0.419529
0.749182, 0.410990
0.749182, 0.410990
0.290169, 0.250819
0.250820, 0.272513
0.250820, 0.272513
0.749174, 0.696871
0.391720, 0.749173
0.391720, 0.749173
0.250834, 0.650625
0.749163, 0.508771
0.250838, 0.407720
0.250843, 0.537753
0.741532, 0.749153
0.371230, 0.749149
0.371230, 0.749149
0.250853, 0.569997
0.276561, 0.250864
0.250863, 0.292083
0.250866, 0.445506
0.749131, 0.570491
0.749129, 0.434481
0.299622, 0.749125
0.560237, 0.250875
0.250881, 0.311604
0.250880, 0.513108
0.749118, 0.335977
0.550978, 0.250883
0.548706, 0.749113
0.749113, 0.303987
0.473466, 0.749109
0.492104, 0.250892
0.259646, 0.749105
0.259646, 0.749105
0.250896, 0.435642
0.717101, 0.749103
0.749097, 0.633358
0.482661, 0.749099
0.626075, 0.250911
0.749090, 0.442365
0.677769, 0.250916
0.749083, 0.270445
0.749083, 0.270445
0.250917, 0.745218
0.627448, 0.749083
0.519958, 0.749081
0.749078, 0.381803
0.309727, 0.250923
0.250926, 0.611546
0.418344, 0.749073
0.370071, 0.749075
0.749072, 0.401918
0.603494, 0.250931
0.603494, 0.250931
0.250931, 0.387957
0.749066, 0.460767
0.749067, 0.272146
0.639684, 0.749058
0.250941, 0.609927
0.250949, 0.705454
0.250952, 0.342639
0.250952, 0.342639
0.250955, 0.719958
0.749042, 0.701918
0.708270, 0.250959
0.384894, 0.250963
0.250966, 0.413819
0.473798, 0.250966
0.749034, 0.457622
0.688388, 0.250974
0.376062, 0.250978
0.749018, 0.677070
0.511369, 0.250990
0.318890, 0.250992
0.749007, 0.363543
0.742909, 0.749001
0.251000, 0.341672
0.652927, 0.749000
0.748994, 0.500648
0.748993, 0.604244
0.748993, 0.568187
0.569867, 0.748991
0.251010, 0.617518
0.748989, 0.477550
0.309777, 0.748987
0.698742, 0.748982
0.576062, 0.748976
0.576062, 0.748976
0.713217, 0.748976
0.606307, 0.251028
0.660631, 0.251031
0.660631, 0.251031
0.251032, 0.495451
0.251039, 0.267505
0.748953, 0.718955
0.364924, 0.748955
0.714550, 0.251048
0.748950, 0.401056
0.575236, 0.251049
0.589503, 0.251052
0.251055, 0.303972
0.746646, 0.251056
0.251058, 0.265495
0.251062, 0.343805
0.251065, 0.458809
0.670102, 0.251062
0.670102, 0.251062
0.251068, 0.442838
0.251073, 0.321665
0.251077, 0.440916
0.251077, 0.440916
0.320309, 0.251075
0.251078, 0.409179
0.251078, 0.569076
0.442703, 0.748922
0.442703, 0.748922
0.689831, 0.748916
0.265748, 0.748909
0.251099, 0.391350
0.748899, 0.306360
0.251102, 0.382819
0.274552, 0.251110
0.748886, 0.615870
0.443798, 0.748881
0.623951, 0.748872
0.256265, 0.251128
0.256265, 0.251128
0.251130, 0.300447
0.251141, 0.560587
0.251145, 0.711556
0.748855, 0.743247
0.748855, 0.743247
0.431343, 0.748853
0.748848, 0.527917
0.251162, 0.585710
0.748833, 0.299532
0.251169, 0.580771
0.251169, 0.692289
0.748828, 0.544080
0.748828, 0.544080
0.372646, 0.748830
0.499046, 0.748821
0.499046, 0.748821
0.251180, 0.712671
0.748809, 0.573695
0.487638, 0.251191
0.251198, 0.509094
0.395953, 0.748801
0.748801, 0.713877
0.251202, 0.405187
0.251204, 0.461178
0.748795, 0.735106
0.414438, 0.251209
0.748791, 0.622825
0.748791, 0.622825
0.698824, 0.748789
0.748788, 0.625989
0.466341, 0.251213
0.723097, 0.748784
0.251217, 0.284771
0.701611, 0.748780
0.701611, 0.748780
0.748774, 0.592265
0.748773, 0.282277
0.251233, 0.600576
0.512767, 0.748765
0.512767, 0.748765
0.251237, 0.491980
0.748760, 0.463475
0.748761, 0.377702
0.689235, 0.748756
0.392758, 0.251242
0.594617, 0.748757
0.505777, 0.251246
0.294215, 0.251249
0.748748, 0.468290
0.633049, 0.748746
0.339106, 0.748738
0.394747, 0.748740
0.748736, 0.268569
0.265957, 0.251266
0.748732, 0.529657
0.597251, 0.748732
0.438434, 0.748722
0.748721, 0.723716
